Timestamp,Production_W,Consumption_W,Net_W,PanelTotal_W
2025-08-09 08:16:15,176,587,-411,175
2025-08-09 08:16:31,185,567,-382,175
2025-08-09 08:16:46,164,567,-404,176
2025-08-09 08:17:01,189,537,-348,176
2025-08-09 08:17:16,175,557,-381,176
2025-08-09 08:17:31,179,551,-371,176
2025-08-09 08:17:46,202,562,-360,176
2025-08-09 08:18:01,167,768,-601,176
2025-08-09 08:18:16,194,998,-805,177
2025-08-09 08:18:31,173,2347,-2174,177
2025-08-09 08:18:47,199,2250,-2052,177
2025-08-09 08:19:02,174,2231,-2057,178
2025-08-09 08:19:17,171,686,-515,178
2025-08-09 08:19:32,174,680,-505,182
2025-08-09 08:19:47,162,676,-514,182
2025-08-09 08:20:02,185,682,-498,183
2025-08-09 08:20:17,174,686,-512,183
2025-08-09 08:20:32,183,676,-493,183
2025-08-09 08:20:47,200,700,-499,184
2025-08-09 08:21:02,208,730,-522,184
2025-08-09 08:21:17,175,749,-574,186
2025-08-09 08:21:33,171,724,-553,186
2025-08-09 08:21:48,192,759,-567,187
2025-08-09 08:22:03,175,735,-560,187
2025-08-09 08:22:18,196,723,-527,187
2025-08-09 08:22:33,171,698,-527,187
2025-08-09 08:22:48,192,705,-513,188
2025-08-09 08:23:03,169,721,-552,188
2025-08-09 08:23:18,191,767,-575,189
2025-08-09 08:23:33,185,709,-524,189
2025-08-09 08:23:48,175,715,-541,189
2025-08-09 08:24:03,183,693,-510,189
2025-08-09 08:24:19,203,708,-506,190
2025-08-09 08:24:34,173,690,-516,190
2025-08-09 08:24:49,171,708,-537,191
2025-08-09 08:25:04,193,699,-506,191
2025-08-09 08:25:19,173,712,-539,191
2025-08-09 08:25:34,165,680,-516,191
2025-08-09 08:25:49,198,682,-484,191
2025-08-09 08:26:04,173,689,-516,191
2025-08-09 08:26:19,219,735,-516,192
2025-08-09 08:26:34,193,719,-527,192
2025-08-09 08:26:49,172,708,-536,192
2025-08-09 08:27:04,180,734,-554,192
2025-08-09 08:27:20,203,734,-532,192
2025-08-09 08:27:35,162,724,-563,192
2025-08-09 08:27:50,181,700,-520,192
2025-08-09 08:28:05,188,681,-493,192
2025-08-09 08:28:20,182,689,-507,192
2025-08-09 08:28:35,185,687,-503,192
2025-08-09 08:28:50,175,703,-528,192
2025-08-09 08:29:05,182,692,-510,192
2025-08-09 08:29:20,190,707,-517,192
2025-08-09 08:29:35,201,700,-500,192
2025-08-09 08:29:50,172,704,-532,193
2025-08-09 08:30:05,179,706,-527,193
2025-08-09 08:30:21,197,706,-509,193
2025-08-09 08:30:36,192,715,-523,193
2025-08-09 08:30:51,182,711,-528,195
2025-08-09 08:31:06,183,697,-515,195
2025-08-09 08:31:21,191,718,-527,195
2025-08-09 08:31:36,183,710,-526,195
2025-08-09 08:31:51,195,711,-516,195
2025-08-09 08:32:06,175,703,-527,195
2025-08-09 08:32:21,186,711,-526,195
2025-08-09 08:32:36,203,782,-579,195
2025-08-09 08:32:51,186,705,-519,195
2025-08-09 08:33:07,196,722,-526,195
2025-08-09 08:33:22,199,700,-500,195
2025-08-09 08:33:37,196,715,-519,195
2025-08-09 08:33:52,190,715,-525,195
2025-08-09 08:34:07,187,737,-550,195
2025-08-09 08:34:22,202,725,-523,195
2025-08-09 08:34:37,184,731,-547,195
2025-08-09 08:34:52,199,698,-499,196
2025-08-09 08:35:07,174,687,-513,196
2025-08-09 08:35:22,190,723,-533,197
2025-08-09 08:35:37,185,742,-556,197
2025-08-09 08:35:52,190,730,-540,198
2025-08-09 08:36:08,172,708,-536,198
2025-08-09 08:36:23,205,760,-555,199
2025-08-09 08:36:38,187,740,-553,199
2025-08-09 08:36:53,177,735,-558,199
2025-08-09 08:37:08,197,726,-530,199
2025-08-09 08:37:23,203,715,-513,200
2025-08-09 08:37:38,200,740,-540,200
2025-08-09 08:37:53,187,633,-446,201
2025-08-09 08:38:08,194,619,-425,201
2025-08-09 08:38:24,213,622,-409,201
2025-08-09 08:38:39,172,635,-463,201
2025-08-09 08:38:54,206,668,-462,202
2025-08-09 08:39:09,184,705,-521,202
2025-08-09 08:39:24,195,648,-453,203
2025-08-09 08:39:39,201,640,-439,203
2025-08-09 08:39:54,209,642,-434,203
2025-08-09 08:40:09,204,631,-427,203
2025-08-09 08:40:24,199,625,-426,203
2025-08-09 08:40:39,202,631,-429,203
2025-08-09 08:40:55,204,663,-460,204
2025-08-09 08:41:10,194,645,-451,204
2025-08-09 08:41:25,197,656,-460,208
2025-08-09 08:41:40,198,642,-444,208
2025-08-09 08:41:55,216,643,-426,208
2025-08-09 08:42:10,194,642,-448,208
2025-08-09 08:42:25,210,647,-437,208
2025-08-09 08:42:40,192,645,-453,208
2025-08-09 08:42:55,209,649,-440,209
2025-08-09 08:43:11,203,645,-442,209
2025-08-09 08:43:26,207,662,-455,210
2025-08-09 08:43:41,191,639,-447,210
2025-08-09 08:43:56,191,648,-457,211
2025-08-09 08:44:11,200,681,-481,211
2025-08-09 08:44:26,204,691,-487,211
2025-08-09 08:44:41,207,672,-465,211
2025-08-09 08:44:56,188,648,-460,211
2025-08-09 08:45:11,220,650,-430,211
2025-08-09 08:45:26,219,624,-405,211
2025-08-09 08:45:42,208,634,-426,211
2025-08-09 08:45:57,199,618,-419,212
2025-08-09 08:46:12,180,653,-473,212
2025-08-09 08:46:27,250,660,-411,212
2025-08-09 08:46:42,189,627,-438,212
2025-08-09 08:46:57,207,620,-413,212
2025-08-09 08:47:12,201,614,-413,212
2025-08-09 08:47:27,197,604,-406,212
2025-08-09 08:47:42,209,606,-396,212
2025-08-09 08:47:57,215,634,-418,212
2025-08-09 08:48:12,200,618,-418,212
2025-08-09 08:48:28,209,620,-411,213
2025-08-09 08:48:43,209,640,-431,213
2025-08-09 08:48:58,183,616,-433,213
2025-08-09 08:49:13,204,646,-442,213
2025-08-09 08:49:28,212,614,-403,213
2025-08-09 08:49:43,203,618,-415,213
2025-08-09 08:49:58,186,610,-424,213
2025-08-09 08:50:13,201,608,-407,213
2025-08-09 08:50:28,213,625,-412,213
2025-08-09 08:50:44,214,615,-401,213
2025-08-09 08:50:59,209,611,-402,213
2025-08-09 08:51:14,208,627,-419,213
2025-08-09 08:51:29,201,647,-446,214
2025-08-09 08:51:44,231,638,-407,214
2025-08-09 08:51:59,194,610,-417,216
2025-08-09 08:52:14,197,600,-404,216
2025-08-09 08:52:29,202,619,-417,217
2025-08-09 08:52:44,216,615,-399,217
2025-08-09 08:52:59,211,613,-402,220
2025-08-09 08:53:14,200,631,-431,220
2025-08-09 08:53:30,241,661,-419,220
2025-08-09 08:53:45,217,627,-410,220
2025-08-09 08:54:00,244,642,-398,220
2025-08-09 08:54:15,213,619,-406,220
2025-08-09 08:54:30,212,626,-414,220
2025-08-09 08:54:45,227,640,-412,220
2025-08-09 08:55:00,241,650,-410,220
2025-08-09 08:55:15,217,643,-426,220
2025-08-09 08:55:30,225,638,-413,220
2025-08-09 08:55:46,244,668,-425,221
2025-08-09 08:56:01,227,659,-432,221
2025-08-09 08:56:16,233,683,-450,221
2025-08-09 08:56:31,205,663,-458,221
2025-08-09 08:56:46,213,660,-447,221
2025-08-09 08:57:01,212,679,-468,221
2025-08-09 08:57:16,210,670,-459,221
2025-08-09 08:57:31,216,672,-456,221
2025-08-09 08:57:46,235,684,-449,221
2025-08-09 08:58:01,231,645,-414,225
2025-08-09 08:58:16,218,661,-442,225
2025-08-09 08:58:32,229,651,-422,225
2025-08-09 08:58:47,229,639,-410,225
2025-08-09 08:59:02,228,632,-404,225
2025-08-09 08:59:17,229,636,-407,225
2025-08-09 08:59:32,224,605,-381,226
2025-08-09 08:59:47,231,626,-396,227
2025-08-09 09:00:02,228,621,-393,227
2025-08-09 09:00:17,234,626,-392,227
2025-08-09 09:00:32,217,621,-404,228
2025-08-09 09:00:47,224,633,-409,229
2025-08-09 09:01:02,233,653,-420,229
2025-08-09 09:01:17,201,636,-435,229
2025-08-09 09:01:33,217,659,-442,229
2025-08-09 09:01:48,212,626,-414,229
2025-08-09 09:02:03,219,638,-419,229
2025-08-09 09:02:18,227,629,-402,230
2025-08-09 09:02:33,232,645,-413,230
2025-08-09 09:02:48,229,646,-417,230
2025-08-09 09:03:03,230,658,-427,232
2025-08-09 09:03:18,216,652,-436,232
2025-08-09 09:03:34,242,656,-414,232
2025-08-09 09:03:49,242,672,-430,232
2025-08-09 09:04:04,239,653,-414,234
2025-08-09 09:04:19,249,640,-390,234
2025-08-09 09:04:34,236,625,-389,234
2025-08-09 09:04:49,232,648,-416,235
2025-08-09 09:05:04,231,653,-422,235
2025-08-09 09:05:19,221,645,-424,236
2025-08-09 09:05:34,215,653,-438,236
2025-08-09 09:05:49,232,666,-434,236
2025-08-09 09:06:05,238,641,-403,236
2025-08-09 09:06:20,228,591,-362,236
2025-08-09 09:06:35,227,648,-421,236
2025-08-09 09:06:51,229,663,-434,236
2025-08-09 09:07:06,228,714,-485,236
2025-08-09 09:07:21,272,735,-462,237
2025-08-09 09:07:36,231,694,-463,237
2025-08-09 09:07:51,254,699,-446,238
2025-08-09 09:08:06,233,713,-480,238
2025-08-09 09:08:21,237,725,-488,239
2025-08-09 09:08:36,225,694,-470,239
2025-08-09 09:08:51,225,698,-473,239
2025-08-09 09:09:07,229,672,-443,239
2025-08-09 09:09:22,247,700,-453,240
2025-08-09 09:09:37,220,663,-442,240
2025-08-09 09:09:52,256,689,-432,240
2025-08-09 09:10:07,231,695,-463,240
2025-08-09 09:10:22,229,680,-451,241
2025-08-09 09:10:37,228,674,-445,241
2025-08-09 09:10:52,261,676,-414,241
2025-08-09 09:11:07,248,663,-416,241
2025-08-09 09:11:22,242,665,-423,242
2025-08-09 09:11:37,259,651,-392,242
2025-08-09 09:11:52,213,655,-442,243
2025-08-09 09:12:08,226,637,-411,243
2025-08-09 09:12:23,238,626,-389,244
2025-08-09 09:12:38,233,633,-401,244
2025-08-09 09:12:53,241,606,-365,244
2025-08-09 09:13:08,225,646,-421,244
2025-08-09 09:13:23,219,645,-426,244
2025-08-09 09:13:38,251,679,-428,244
2025-08-09 09:13:53,245,662,-417,245
2025-08-09 09:14:08,246,648,-402,245
2025-08-09 09:14:23,228,678,-451,249
2025-08-09 09:14:38,250,668,-417,249
2025-08-09 09:14:53,216,639,-423,249
2025-08-09 09:15:09,248,634,-386,249
2025-08-09 09:15:24,232,666,-434,249
2025-08-09 09:15:39,236,623,-387,249
2025-08-09 09:15:54,276,644,-368,250
2025-08-09 09:16:09,279,631,-352,250
2025-08-09 09:16:24,231,604,-373,251
2025-08-09 09:16:39,229,617,-387,251
2025-08-09 09:17:32,231,663,-432,251
2025-08-09 09:17:47,250,660,-410,251
2025-08-09 09:18:02,255,670,-414,251
2025-08-09 09:18:17,247,636,-389,251
2025-08-09 09:18:32,234,667,-433,251
2025-08-09 09:18:47,254,621,-367,252
2025-08-09 09:19:02,242,584,-342,252
2025-08-09 09:19:17,270,610,-340,252
2025-08-09 09:19:32,278,610,-332,253
2025-08-09 09:19:47,257,640,-383,253
2025-08-09 09:20:03,236,639,-403,254
2025-08-09 09:20:18,278,633,-355,256
2025-08-09 09:20:33,224,601,-377,256
2025-08-09 09:20:48,260,636,-376,256
2025-08-09 09:21:03,239,666,-427,256
2025-08-09 09:21:18,235,792,-557,256
2025-08-09 09:21:33,247,767,-521,256
2025-08-09 09:21:48,252,790,-538,256
2025-08-09 09:22:03,247,769,-522,256
2025-08-09 09:22:18,262,781,-519,256
2025-08-09 09:22:33,229,757,-528,256
2025-08-09 09:22:49,230,773,-544,256
2025-08-09 09:23:04,250,758,-508,256
2025-08-09 09:23:19,247,731,-484,256
2025-08-09 09:23:34,286,729,-443,256
2025-08-09 09:23:49,265,788,-523,256
2025-08-09 09:24:04,254,696,-442,256
2025-08-09 09:24:19,250,753,-504,257
2025-08-09 09:24:34,284,772,-488,257
2025-08-09 09:24:49,264,766,-502,258
2025-08-09 09:25:04,269,764,-495,258
2025-08-09 09:25:19,249,727,-478,260
2025-08-09 09:25:34,265,728,-464,260
2025-08-09 09:25:50,242,659,-417,261
2025-08-09 09:26:05,240,694,-454,261
2025-08-09 09:26:20,264,681,-416,261
2025-08-09 09:26:35,284,670,-386,261
2025-08-09 09:26:50,238,709,-470,263
2025-08-09 09:27:05,305,694,-390,263
2025-08-09 09:27:20,270,703,-432,264
2025-08-09 09:27:35,270,715,-445,264
2025-08-09 09:27:50,269,719,-450,265
2025-08-09 09:28:05,250,703,-453,265
2025-08-09 09:28:21,253,706,-453,266
2025-08-09 09:28:36,242,688,-446,266
2025-08-09 09:28:51,260,658,-399,267
2025-08-09 09:29:06,283,677,-393,267
2025-08-09 09:29:21,273,696,-423,267
2025-08-09 09:29:36,249,706,-458,267
2025-08-09 09:29:51,261,657,-396,267
2025-08-09 09:30:06,281,723,-442,267
2025-08-09 09:30:21,259,677,-418,270
2025-08-09 09:30:37,269,704,-435,270
2025-08-09 09:30:52,271,712,-441,273
2025-08-09 09:31:07,266,702,-437,273
2025-08-09 09:31:22,271,720,-448,275
2025-08-09 09:31:37,272,734,-461,275
2025-08-09 09:31:52,294,738,-444,275
2025-08-09 09:32:07,273,740,-467,275
2025-08-09 09:32:22,273,700,-427,276
2025-08-09 09:32:37,276,686,-410,276
2025-08-09 09:32:52,273,663,-389,277
2025-08-09 09:33:07,284,672,-389,277
2025-08-09 09:33:23,267,706,-439,278
2025-08-09 09:33:38,265,650,-385,278
2025-08-09 09:33:53,299,733,-434,278
2025-08-09 09:34:08,301,754,-452,278
2025-08-09 09:34:23,308,764,-456,278
2025-08-09 09:34:38,310,710,-400,278
2025-08-09 09:34:53,279,682,-403,279
2025-08-09 09:35:08,278,695,-417,279
2025-08-09 09:35:23,293,716,-423,280
2025-08-09 09:35:38,307,726,-419,280
2025-08-09 09:35:53,290,735,-445,281
2025-08-09 09:36:08,279,674,-394,281
2025-08-09 09:36:24,267,644,-377,284
2025-08-09 09:36:39,306,702,-396,284
2025-08-09 09:36:54,313,741,-428,288
2025-08-09 09:37:09,297,708,-411,288
2025-08-09 09:37:24,296,687,-391,288
2025-08-09 09:37:39,313,667,-354,288
2025-08-09 09:37:54,294,672,-377,291
2025-08-09 09:38:09,301,691,-390,291
2025-08-09 09:38:24,318,711,-393,292
2025-08-09 09:38:39,283,706,-422,292
2025-08-09 09:38:55,346,733,-387,293
2025-08-09 09:39:10,330,678,-348,293
2025-08-09 09:39:25,304,685,-381,293
2025-08-09 09:39:40,294,684,-390,293
2025-08-09 09:39:55,306,680,-374,294
2025-08-09 09:40:10,310,704,-394,294
2025-08-09 09:40:25,311,723,-412,294
2025-08-09 09:40:40,315,737,-421,294
2025-08-09 09:40:55,333,744,-411,295
2025-08-09 09:41:10,330,722,-392,295
2025-08-09 09:41:26,334,768,-435,297
2025-08-09 09:41:41,352,724,-372,297
2025-08-09 09:41:56,337,718,-382,301
2025-08-09 09:42:11,350,753,-403,301
2025-08-09 09:42:26,350,725,-375,321
2025-08-09 09:42:42,332,634,-302,321
2025-08-09 09:42:57,376,756,-379,321
2025-08-09 09:43:12,360,749,-390,321
2025-08-09 09:43:27,334,682,-348,324
2025-08-09 09:43:42,322,717,-394,324
2025-08-09 09:43:57,325,669,-344,325
2025-08-09 09:44:12,345,661,-316,325
2025-08-09 09:44:27,335,700,-365,326
2025-08-09 09:44:43,310,644,-334,326
2025-08-09 09:44:58,333,660,-327,327
2025-08-09 09:45:13,339,618,-279,327
2025-08-09 09:45:28,317,738,-421,328
2025-08-09 09:45:43,323,687,-364,328
2025-08-09 09:45:58,335,708,-373,328
2025-08-09 09:46:14,301,694,-393,328
2025-08-09 09:46:29,326,727,-401,328
2025-08-09 09:46:44,322,733,-411,328
2025-08-09 09:46:59,331,731,-400,329
2025-08-09 09:47:14,322,705,-384,329
2025-08-09 09:47:29,335,710,-375,329
2025-08-09 09:47:44,332,710,-378,329
2025-08-09 09:47:59,326,723,-396,342
2025-08-09 09:48:14,322,706,-384,342
2025-08-09 09:48:29,315,708,-393,342
2025-08-09 09:48:44,330,726,-396,342
2025-08-09 09:49:00,324,741,-417,344
2025-08-09 09:49:15,323,725,-402,344
2025-08-09 09:49:30,314,746,-432,346
2025-08-09 09:49:45,313,703,-390,346
2025-08-09 09:50:00,330,618,-288,346
2025-08-09 09:50:15,339,616,-277,346
2025-08-09 09:50:30,316,650,-334,347
2025-08-09 09:50:45,316,618,-302,347
2025-08-09 09:51:00,309,624,-314,347
2025-08-09 09:51:15,322,641,-319,347
2025-08-09 09:51:30,325,655,-330,347
2025-08-09 09:51:46,340,650,-310,347
2025-08-09 09:52:01,317,653,-336,348
2025-08-09 09:52:16,322,667,-346,348
2025-08-09 09:52:31,321,630,-309,351
2025-08-09 09:52:46,327,631,-304,351
2025-08-09 09:53:01,332,625,-293,352
2025-08-09 09:53:16,331,633,-303,352
2025-08-09 09:53:31,332,611,-280,328
2025-08-09 09:53:47,314,591,-277,328
2025-08-09 09:54:02,332,573,-241,328
2025-08-09 09:54:17,295,633,-339,327
2025-08-09 09:54:32,309,574,-265,327
2025-08-09 09:54:47,348,565,-217,330
2025-08-09 09:55:02,335,589,-254,330
2025-08-09 09:55:17,328,589,-260,330
2025-08-09 09:55:32,343,620,-276,330
2025-08-09 09:55:47,340,578,-238,332
2025-08-09 09:56:02,361,608,-247,332
2025-08-09 09:56:17,319,637,-318,332
2025-08-09 09:56:33,365,642,-277,332
2025-08-09 09:56:48,299,660,-361,333
2025-08-09 09:57:03,326,599,-273,333
2025-08-09 09:57:18,337,616,-279,334
2025-08-09 09:57:33,348,654,-306,334
2025-08-09 09:57:48,327,695,-368,335
2025-08-09 09:58:03,316,629,-313,335
2025-08-09 09:58:18,333,644,-311,335
2025-08-09 09:58:33,331,660,-329,341
2025-08-09 09:58:48,333,652,-318,337
2025-08-09 09:59:03,323,639,-316,337
2025-08-09 09:59:18,339,649,-310,337
2025-08-09 09:59:34,324,599,-275,337
2025-08-09 09:59:49,321,586,-265,335
2025-08-09 10:00:04,323,594,-271,335
2025-08-09 10:00:19,327,583,-256,336
2025-08-09 10:00:34,323,629,-306,336
2025-08-09 10:00:49,337,651,-314,337
2025-08-09 10:01:04,324,593,-269,337
2025-08-09 10:01:19,333,584,-250,337
2025-08-09 10:01:34,337,627,-290,337
2025-08-09 10:01:49,334,610,-275,338
2025-08-09 10:02:04,324,600,-276,338
2025-08-09 10:02:20,348,594,-246,338
2025-08-09 10:02:35,327,609,-282,338
2025-08-09 10:02:50,328,640,-311,339
2025-08-09 10:03:05,339,680,-341,339
2025-08-09 10:03:20,325,577,-252,341
2025-08-09 10:03:35,334,585,-251,341
2025-08-09 10:03:52,338,639,-301,342
2025-08-09 10:04:07,344,636,-292,342
2025-08-09 10:04:22,329,593,-264,341
2025-08-09 10:04:37,335,587,-251,341
2025-08-09 10:04:52,325,602,-277,341
2025-08-09 10:05:07,350,626,-276,341
2025-08-09 10:05:22,312,623,-311,341
2025-08-09 10:05:38,327,609,-281,341
2025-08-09 10:05:53,337,634,-297,340
2025-08-09 10:06:08,325,635,-310,340
2025-08-09 10:06:23,364,637,-273,340
2025-08-09 10:06:38,348,613,-265,340
2025-08-09 10:06:53,345,616,-271,340
2025-08-09 10:07:08,332,569,-237,340
2025-08-09 10:07:23,335,618,-283,340
2025-08-09 10:07:38,351,604,-253,340
2025-08-09 10:07:57,337,629,-292,340
2025-08-09 10:08:12,346,615,-269,340
2025-08-09 10:08:27,333,605,-272,341
2025-08-09 10:08:42,332,657,-325,341
2025-08-09 10:08:57,346,632,-286,343
2025-08-09 10:09:12,305,585,-280,343
2025-08-09 10:09:27,329,602,-273,348
2025-08-09 10:09:42,335,589,-254,348
2025-08-09 10:09:57,359,692,-333,351
2025-08-09 10:10:12,329,685,-356,351
2025-08-09 10:10:27,337,626,-290,351
2025-08-09 10:10:43,362,641,-279,351
2025-08-09 10:10:58,346,605,-259,353
2025-08-09 10:11:13,358,584,-226,353
2025-08-09 10:11:28,332,546,-214,352
2025-08-09 10:11:43,379,582,-203,352
2025-08-09 10:11:58,351,610,-259,352
2025-08-09 10:12:13,330,584,-254,352
2025-08-09 10:12:28,346,557,-211,351
2025-08-09 10:12:43,354,552,-198,351
2025-08-09 10:12:58,361,599,-238,352
2025-08-09 10:13:13,365,599,-235,352
2025-08-09 10:13:29,336,571,-236,352
2025-08-09 10:13:44,364,580,-216,352
2025-08-09 10:13:59,366,570,-204,353
2025-08-09 10:14:14,382,651,-270,353
2025-08-09 10:14:29,372,591,-219,356
2025-08-09 10:14:44,372,595,-224,356
2025-08-09 10:14:59,363,612,-248,357
2025-08-09 10:15:14,355,640,-285,357
2025-08-09 10:15:29,350,581,-230,362
2025-08-09 10:15:44,355,585,-231,362
2025-08-09 10:15:59,369,577,-208,362
2025-08-09 10:16:15,370,588,-218,362
2025-08-09 10:16:30,362,601,-239,366
2025-08-09 10:16:45,376,602,-226,366
2025-08-09 10:17:00,377,615,-238,369
2025-08-09 10:17:15,363,614,-251,369
2025-08-09 10:17:30,374,604,-230,369
2025-08-09 10:17:45,388,572,-184,369
2025-08-09 10:18:00,366,572,-205,370
2025-08-09 10:18:15,391,595,-204,370
2025-08-09 10:18:31,370,589,-219,370
2025-08-09 10:18:46,388,612,-224,370
2025-08-09 10:19:01,399,604,-204,370
2025-08-09 10:19:16,386,626,-240,370
2025-08-09 10:19:31,366,556,-191,371
2025-08-09 10:19:46,409,622,-213,371
2025-08-09 10:20:01,395,606,-211,372
2025-08-09 10:20:16,397,621,-225,372
2025-08-09 10:20:31,391,602,-210,375
2025-08-09 10:20:46,419,621,-202,375
2025-08-09 10:21:01,409,598,-189,383
2025-08-09 10:21:17,393,598,-205,383
2025-08-09 10:21:32,389,584,-195,383
2025-08-09 10:21:47,380,624,-244,383
2025-08-09 10:22:02,386,573,-187,385
2025-08-09 10:22:17,406,591,-184,385
2025-08-09 10:22:32,401,586,-185,392
2025-08-09 10:22:47,378,582,-204,392
2025-08-09 10:23:02,397,583,-186,393
2025-08-09 10:23:17,399,595,-196,393
2025-08-09 10:23:34,385,570,-185,395
2025-08-09 10:23:49,398,579,-182,395
2025-08-09 10:24:04,401,609,-208,395
2025-08-09 10:24:19,374,596,-222,395
2025-08-09 10:24:35,386,574,-189,395
2025-08-09 10:24:50,384,573,-189,395
2025-08-09 10:25:05,383,608,-225,396
2025-08-09 10:25:20,411,606,-195,396
2025-08-09 10:25:35,395,583,-187,398
2025-08-09 10:25:50,406,573,-167,398
2025-08-09 10:26:05,417,574,-157,401
2025-08-09 10:26:20,414,605,-192,401
2025-08-09 10:26:35,430,608,-178,403
2025-08-09 10:26:50,396,570,-175,403
2025-08-09 10:27:05,420,558,-138,403
2025-08-09 10:27:20,393,572,-179,406
2025-08-09 10:27:36,401,607,-206,406
2025-08-09 10:27:51,403,612,-209,406
2025-08-09 10:28:06,392,585,-193,404
2025-08-09 10:28:21,401,574,-173,406
2025-08-09 10:28:36,423,567,-144,406
2025-08-09 10:28:51,421,577,-156,413
2025-08-09 10:29:06,412,582,-170,413
2025-08-09 10:29:21,415,576,-160,413
2025-08-09 10:29:36,414,568,-154,414
2025-08-09 10:29:51,431,571,-139,415
2025-08-09 10:30:06,404,565,-161,415
2025-08-09 10:30:22,433,561,-128,416
2025-08-09 10:30:37,430,574,-144,416
2025-08-09 10:30:56,423,581,-157,419
2025-08-09 10:31:11,412,536,-124,419
2025-08-09 10:31:26,429,569,-140,421
2025-08-09 10:31:41,443,561,-118,421
2025-08-09 10:31:56,430,582,-151,420
2025-08-09 10:32:11,418,572,-153,420
2025-08-09 10:32:26,420,575,-154,420
2025-08-09 10:32:41,422,585,-164,420
2025-08-09 10:32:56,424,580,-156,420
2025-08-09 10:33:15,407,548,-141,420
2025-08-09 10:33:30,449,585,-136,419
2025-08-09 10:33:45,426,545,-119,419
2025-08-09 10:34:00,433,586,-153,424
2025-08-09 10:34:53,432,612,-180,426
2025-08-09 10:35:08,427,612,-185,426
2025-08-09 10:35:23,427,636,-209,426
2025-08-09 10:35:38,444,649,-205,426
2025-08-09 10:35:53,463,624,-161,426
2025-08-09 10:36:08,465,590,-125,426
2025-08-09 10:36:23,474,622,-148,432
2025-08-09 10:36:38,464,567,-103,432
2025-08-09 10:36:53,439,558,-119,432
2025-08-09 10:37:08,464,590,-127,439
2025-08-09 10:37:23,437,564,-127,447
2025-08-09 10:37:39,478,580,-102,447
2025-08-09 10:37:54,441,563,-121,447
2025-08-09 10:38:09,451,558,-107,447
2025-08-09 10:38:24,481,594,-114,447
2025-08-09 10:38:39,439,582,-143,448
2025-08-09 10:38:54,513,638,-125,450
2025-08-09 10:39:09,466,601,-135,450
2025-08-09 10:39:24,498,570,-72,450
2025-08-09 10:39:39,485,556,-71,450
2025-08-09 10:39:55,478,669,-191,447
2025-08-09 10:40:10,476,653,-177,447
2025-08-09 10:40:25,464,684,-221,449
2025-08-09 10:40:40,497,662,-165,449
2025-08-09 10:40:55,502,666,-164,450
2025-08-09 10:41:10,515,648,-133,450
2025-08-09 10:41:25,506,664,-158,453
2025-08-09 10:41:40,504,668,-164,453
2025-08-09 10:41:55,506,657,-150,448
2025-08-09 10:42:10,482,660,-178,448
2025-08-09 10:42:25,511,694,-183,448
2025-08-09 10:42:40,520,729,-209,446
2025-08-09 10:42:56,522,713,-191,495
2025-08-09 10:43:11,514,721,-207,495
2025-08-09 10:43:26,532,728,-196,495
2025-08-09 10:43:41,523,666,-143,495
2025-08-09 10:43:56,522,647,-125,500
2025-08-09 10:44:11,477,683,-205,500
2025-08-09 10:44:26,520,706,-186,500
2025-08-09 10:44:41,474,694,-219,500
2025-08-09 10:44:56,530,708,-178,499
2025-08-09 10:45:11,472,696,-224,499
2025-08-09 10:45:26,490,681,-190,498
2025-08-09 10:45:42,482,638,-156,498
2025-08-09 10:46:01,463,645,-182,501
2025-08-09 10:46:16,467,657,-190,501
2025-08-09 10:46:32,497,710,-213,500
2025-08-09 10:46:47,453,662,-209,500
2025-08-09 10:47:02,468,687,-219,502
2025-08-09 10:47:17,484,683,-200,502
2025-08-09 10:47:32,478,663,-185,502
2025-08-09 10:47:47,471,650,-179,502
2025-08-09 10:48:02,479,652,-173,500
2025-08-09 10:48:17,482,669,-187,500
2025-08-09 10:48:32,497,667,-170,500
2025-08-09 10:48:47,468,685,-217,500
2025-08-09 10:49:02,499,655,-156,500
2025-08-09 10:49:18,532,685,-154,500
2025-08-09 10:49:33,485,658,-172,507
2025-08-09 10:49:48,499,696,-197,507
2025-08-09 10:50:03,495,676,-181,504
2025-08-09 10:50:18,525,731,-206,504
2025-08-09 10:50:33,494,645,-151,506
2025-08-09 10:50:48,514,663,-150,506
2025-08-09 10:51:03,488,654,-166,505
2025-08-09 10:51:18,515,664,-149,505
2025-08-09 10:51:33,509,664,-156,505
2025-08-09 10:51:48,477,670,-192,505
2025-08-09 10:52:04,504,651,-147,506
2025-08-09 10:52:19,500,675,-175,506
2025-08-09 10:52:34,498,676,-178,509
2025-08-09 10:52:49,507,658,-152,509
2025-08-09 10:53:04,495,667,-173,513
2025-08-09 10:53:19,511,707,-195,513
2025-08-09 10:53:34,483,658,-175,515
2025-08-09 10:53:49,485,648,-163,515
2025-08-09 10:54:04,488,680,-192,485
2025-08-09 10:54:19,496,710,-214,485
2025-08-09 10:54:34,508,679,-171,485
2025-08-09 10:54:49,522,708,-186,485
2025-08-09 10:55:04,500,692,-192,498
2025-08-09 10:55:20,507,715,-207,498
2025-08-09 10:55:35,496,715,-219,498
2025-08-09 10:55:50,492,741,-249,498
2025-08-09 10:56:05,500,698,-197,500
2025-08-09 10:56:20,486,676,-190,500
2025-08-09 10:56:35,515,719,-204,500
2025-08-09 10:56:50,496,721,-225,500
2025-08-09 10:57:05,494,736,-242,501
